Gravitation 2,0,3600,336,8,8.263528029,5,1.913958982,1114,68,3,0,3058,676,730,2508,299,3431,3437,1898,0,0
Gravitation 3,0,3600,336,8,8.263528029,5,1.576755215,1069,56,2,0,3058,676,730,2508,299,3431,3437,1898,0,0
Spiders,0,3600,336,8,8.263528029,6,1.300253985,544,23,1,0,2496,2180,1739,1852,2847,2743,1301,426,0,0
Dreyfus,0,3600,336,8,8.263528029,6,1.759051911,508,22,3,0,2496,2180,1739,1852,2847,2743,1301,426,0,0
Gravitation 2,0,3600,336,8,8.263528029,6,1.387981788,701,40,1,0,2496,2180,1739,1852,2847,2743,1301,426,0,0
Gravitation 3,0,3600,336,8,8.263528029,6,1.524536736,680,34,0,0,2496,2180,1739,1852,2847,2743,1301,426,0,0
Spiders,0,3600,336,8,8.263528029,7,1.445329703,669,33,4,0,1265,3187,1105,1525,1766,3589,3193,705,0,0
Dreyfus,0,3600,336,8,8.263528029,7,1.928964378,574,34,3,0,1265,3187,1105,1525,1766,3589,3193,705,0,0
Gravitation 2,0,3600,336,8,8.263528029,7,1.365812392,823,53,3,0,1265,3187,1105,1525,1766,3589,3193,705,0,0
Gravitation 3,0,3600,336,8,8.263528029,7,1.410223423,903,52,4,0,1265,3187,1105,1525,1766,3589,3193,705,0,0
Spiders,0,3600,336,8,8.263528029,8,1.628474725,658,38,4,0,3336,1528,3143,2361,1000,79,2100,3095,0,0
Dreyfus,0,3600,336,8,8.263528029,8,1.638312,559,30,2,0,3336,1528,3143,2361,1000,79,2100,3095,0,0
Gravitation 2,0,3600,336,8,8.263528029,8,1.646522097,817,53,3,0,3336,1528,3143,2361,1000,79,2100,3095,0,0
Gravitation 3,0,3600,336,8,8.263528029,8,1.356294079,841,57,2,0,3336,1528,3143,2361,1000,79,2100,3095,0,0
Spiders,0,3600,336,8,8.263528029,9,1.588734821,519,26,2,0,493,1048,1286,3222,3097,900,1381,3316,0,0
Dreyfus,0,3600,336,8,8.263528029,9,1.44697938,531,25,3,0,493,1048,1286,3222,3097,900,1381,3316,0,0
Gravitation 2,0,3600,336,8,8.263528029,9,1.300408728,771,44,2,0,493,1048,1286,3222,3097,900,1381,3316,0,0
Gravitation 3,0,3600,336,8,8.263528029,9,1.61264903,754,36,4,0,493,1048,1286,3222,3097,900,1381,3316,0,0
Spiders,0,3600,336,8,8.263528029,10,1.463019822,668,37,1,0,775,1339,3132,2612,2155,3000,3567,3338,0,0
Dreyfus,0,3600,336,8,8.263528029,10,2.034420986,621,35,2,0,775,1339,3132,2612,2155,3000,3567,3338,0,0
Gravitation 2,0,3600,336,8,8.263528029,10,1.448632611,963,56,3,0,775,1339,3132,2612,2155,3000,3567,3338,0,0
Gravitation 3,0,3600,336,8,8.263528029,10,1.711824309,834,47,2,0,775,1339,3132,2612,2155,3000,3567,3338,0,0
Spiders,0,3600,336,9,8.263528029,1,1.702486399,690,39,2,0,2679,3498,2163,2776,1790,844,2387,233,2599,0
Dreyfus,0,3600,336,9,8.263528029,1,2.854804672,649,31,1,0,2679,3498,2163,2776,1790,844,2387,233,2599,0
Gravitation 2,0,3600,336,9,8.263528029,1,1.582325197,919,55,4,0,2679,3498,2163,2776,1790,844,2387,233,2599,0
Gravitation 3,0,3600,336,9,8.263528029,1,1.886466721,850,44,2,0,2679,3498,2163,2776,1790,844,2387,233,2599,0
Spiders,0,3600,336,9,8.263528029,2,1.432418872,576,28,2,0,3574,1878,675,2143,1010,637,276,1340,920,0
Dreyfus,0,3600,336,9,8.263528029,2,2.314648696,528,26,1,0,3574,1878,675,2143,1010,637,276,1340,920,0
Gravitation 2,0,3600,336,9,8.263528029,2,1.476601735,774,46,3,0,3574,1878,675,2143,1010,637,276,1340,920,0
Gravitation 3,0,3600,336,9,8.263528029,2,1.394286012,691,38,3,0,3574,1878,675,2143,1010,637,276,1340,920,0
Spiders,0,3600,336,9,8.263528029,3,1.664922379,428,16,1,0,2144,3100,3529,2733,1337,783,2793,1099,1288,0
Dreyfus,0,3600,336,9,8.263528029,3,2.047099307,367,11,1,0,2144,3100,3529,2733,1337,783,2793,1099,1288,0
Gravitation 2,0,3600,336,9,8.263528029,3,1.451763801,569,28,1,0,2144,3100,3529,2733,1337,783,2793,1099,1288,0
Gravitation 3,0,3600,336,9,8.263528029,3,1.405793886,674,34,1,0,2144,3100,3529,2733,1337,783,2793,1099,1288,0
Spiders,0,3600,336,9,8.263528029,4,1.622402616,463,21,3,0,2061,3034,1569,3426,1928,1049,3484,1512,3568,0
Dreyfus,0,3600,336,9,8.263528029,4,2.068686045,452,22,2,0,2061,3034,1569,3426,1928,1049,3484,1512,3568,0
Gravitation 2,0,3600,336,9,8.263528029,4,1.4038213,596,33,2,0,2061,3034,1569,3426,1928,1049,3484,1512,3568,0
Gravitation 3,0,3600,336,9,8.263528029,4,1.601048388,579,29,0,0,2061,3034,1569,3426,1928,1049,3484,1512,3568,0
Spiders,0,3600,336,9,8.263528029,5,2.214597063,716,38,1,0,1036,3121,395,3593,3439,47,2212,564,2776,0
Dreyfus,0,3600,336,9,8.263528029,5,3.362447508,683,34,3,0,1036,3121,395,3593,3439,47,2212,564,2776,0
Gravitation 2,0,3600,336,9,8.263528029,5,1.799010509,961,55,4,0,1036,3121,395,3593,3439,47,2212,564,2776,0
Gravitation 3,0,3600,336,9,8.263528029,5,2.072497397,1026,58,1,0,1036,3121,395,3593,3439,47,2212,564,2776,0
Spiders,0,3600,336,9,8.263528029,6,1.690225728,581,32,4,0,1585,1007,2946,3344,1028,2513,3126,3481,1154,0
Dreyfus,0,3600,336,9,8.263528029,6,2.785163716,585,34,4,0,1585,1007,2946,3344,1028,2513,3126,3481,1154,0
Gravitation 2,0,3600,336,9,8.263528029,6,1.644888604,922,60,3,0,1585,1007,2946,3344,1028,2513,3126,3481,1154,0
Gravitation 3,0,3600,336,9,8.263528029,6,1.822212976,965,65,1,0,1585,1007,2946,3344,1028,2513,3126,3481,1154,0
Spiders,0,3600,336,9,8.263528029,7,1.592363401,625,33,4,0,1339,3194,3474,1586,349,592,2742,2812,1295,0
Dreyfus,0,3600,336,9,8.263528029,7,2.437025259,544,31,3,0,1339,3194,3474,1586,349,592,2742,2812,1295,0
Gravitation 2,0,3600,336,9,8.263528029,7,1.557696483,760,46,4,0,1339,3194,3474,1586,349,592,2742,2812,1295,0
Gravitation 3,0,3600,336,9,8.263528029,7,1.848671376,795,44,3,0,1339,3194,3474,1586,349,592,2742,2812,1295,0
Spiders,0,3600,336,9,8.263528029,8,1.421544578,535,19,2,0,719,1358,2508,842,298,1825,733,1347,376,0
Dreyfus,0,3600,336,9,8.263528029,8,2.206654213,488,19,2,0,719,1358,2508,842,298,1825,733,1347,376,0
Gravitation 2,0,3600,336,9,8.263528029,8,1.443434883,803,41,3,0,719,1358,2508,842,298,1825,733,1347,376,0
Gravitation 3,0,3600,336,9,8.263528029,8,1.758954407,708,33,4,0,719,1358,2508,842,298,1825,733,1347,376,0
Spiders,0,3600,336,9,8.263528029,9,1.520610511,608,29,4,0,228,1197,56,1974,3513,1826,2078,2584,2613,0
Dreyfus,0,3600,336,9,8.263528029,9,2.457726563,540,24,1,0,228,1197,56,1974,3513,1826,2078,2584,2613,0
Gravitation 2,0,3600,336,9,8.263528029,9,1.505427081,816,46,5,0,228,1197,56,1974,3513,1826,2078,2584,2613,0
Gravitation 3,0,3600,336,9,8.263528029,9,1.851189118,821,51,3,0,228,1197,56,1974,3513,1826,2078,2584,2613,0
Spiders,0,3600,336,9,8.263528029,10,1.454433129,469,20,2,0,2691,1314,1871,1867,820,1419,1765,2087,2460,0
Dreyfus,0,3600,336,9,8.263528029,10,2.474560461,466,20,3,0,2691,1314,1871,1867,820,1419,1765,2087,2460,0
Gravitation 2,0,3600,336,9,8.263528029,10,1.454594189,845,46,2,0,2691,1314,1871,1867,820,1419,1765,2087,2460,0
Gravitation 3,0,3600,336,9,8.263528029,10,1.720307971,813,46,3,0,2691,1314,1871,1867,820,1419,1765,2087,2460,0
Spiders,0,3600,336,10,8.263528029,1,1.599100276,496,28,2,0,2960,780,2668,2715,2602,1125,3513,2965,1350,3092
Dreyfus,0,3600,336,10,8.263528029,1,3.317130911,489,30,2,0,2960,780,2668,2715,2602,1125,3513,2965,1350,3092
Gravitation 2,0,3600,336,10,8.263528029,1,1.577693546,667,41,5,0,2960,780,2668,2715,2602,1125,3513,2965,1350,3092
Gravitation 3,0,3600,336,10,8.263528029,1,1.860988891,610,35,4,0,2960,780,2668,2715,2602,1125,3513,2965,1350,3092
Spiders,0,3600,336,10,8.263528029,2,1.955783188,751,28,2,0,405,3394,184,2919,2002,1409,495,2015,3049,3424
Dreyfus,0,3600,336,10,8.263528029,2,4.864628919,707,34,1,0,405,3394,184,2919,2002,1409,495,2015,3049,3424
Gravitation 2,0,3600,336,10,8.263528029,2,2.071813288,1001,46,3,0,405,3394,184,2919,2002,1409,495,2015,3049,3424
Gravitation 3,0,3600,336,10,8.263528029,2,1.721918963,947,46,0,0,405,3394,184,2919,2002,1409,495,2015,3049,3424
Spiders,0,3600,336,10,8.263528029,3,2.291021869,722,37,5,0,382,3488,356,2682,628,2109,3088,3423,3382,3427
Dreyfus,0,3600,336,10,8.263528029,3,4.894649186,652,32,3,0,382,3488,356,2682,628,2109,3088,3423,3382,3427
Gravitation 2,0,3600,336,10,8.263528029,3,1.889396587,936,54,4,0,382,3488,356,2682,628,2109,3088,3423,3382,3427
Gravitation 3,0,3600,336,10,8.263528029,3,2.105323971,896,53,1,0,382,3488,356,2682,628,2109,3088,3423,3382,3427
Spiders,0,3600,336,10,8.263528029,4,1.75092787,579,28,3,0,1014,483,862,2610,287,11,1117,151,269,1649
Dreyfus,0,3600,336,10,8.263528029,4,3.843196925,531,20,4,0,1014,483,862,2610,287,11,1117,151,269,1649
Gravitation 2,0,3600,336,10,8.263528029,4,1.976792006,817,38,6,0,1014,483,862,2610,287,11,1117,151,269,1649
Gravitation 3,0,3600,336,10,8.263528029,4,1.670014314,989,50,4,0,1014,483,862,2610,287,11,1117,151,269,1649
Spiders,0,3600,336,10,8.263528029,5,1.695345295,570,26,2,0,2519,76,2311,2310,2757,2304,3535,1780,557,2217
Dreyfus,0,3600,336,10,8.263528029,5,3.779089239,572,28,2,0,2519,76,2311,2310,2757,2304,3535,1780,557,2217
Gravitation 2,0,3600,336,10,8.263528029,5,1.921705638,779,36,2,0,2519,76,2311,2310,2757,2304,3535,1780,557,2217
Gravitation 3,0,3600,336,10,8.263528029,5,1.671654517,720,35,2,0,2519,76,2311,2310,2757,2304,3535,1780,557,2217
Spiders,0,3600,336,10,8.263528029,6,1.777697336,573,30,3,0,1035,1020,2381,2117,2190,289,679,393,1056,1869
Dreyfus,0,3600,336,10,8.263528029,6,2.766329994,575,27,4,0,1035,1020,2381,2117,2190,289,679,393,1056,1869
Gravitation 2,0,3600,336,10,8.263528029,6,1.820709357,703,35,5,0,1035,1020,2381,2117,2190,289,679,393,1056,1869
Gravitation 3,0,3600,336,10,8.263528029,6,1.593233834,778,36,5,0,1035,1020,2381,2117,2190,289,679,393,1056,1869
Spiders,0,3600,336,10,8.263528029,7,2.005078118,588,25,1,0,1659,2787,257,1348,2746,2490,1250,2836,2758,3210
Dreyfus,0,3600,336,10,8.263528029,7,4.331434039,593,27,3,0,1659,2787,257,1348,2746,2490,1250,2836,2758,3210
Gravitation 2,0,3600,336,10,8.263528029,7,1.686312925,848,46,5,0,1659,2787,257,1348,2746,2490,1250,2836,2758,3210
Gravitation 3,0,3600,336,10,8.263528029,7,1.88837062,981,53,3,0,1659,2787,257,1348,2746,2490,1250,2836,2758,3210
Spiders,0,3600,336,10,8.263528029,8,1.723602985,534,22,2,0,1122,2182,3524,534,2238,1063,1934,1638,2096,584
Dreyfus,0,3600,336,10,8.263528029,8,3.913978325,473,21,2,1,1122,2182,3524,534,2238,1063,1934,1638,2096,584
Gravitation 2,0,3600,336,10,8.263528029,8,1.996234045,844,54,2,0,1122,2182,3524,534,2238,1063,1934,1638,2096,584
Gravitation 3,0,3600,336,10,8.263528029,8,1.671910318,817,50,3,0,1122,2182,3524,534,2238,1063,1934,1638,2096,584
Spiders,0,3600,336,10,8.263528029,9,2.114025537,557,30,2,0,2109,2028,1186,468,3469,2345,166,1348,1234,1384
Dreyfus,0,3600,336,10,8.263528029,9,4.779656106,575,34,3,0,2109,2028,1186,468,3469,2345,166,1348,1234,1384
Gravitation 2,0,3600,336,10,8.263528029,9,1.73527705,866,52,2,0,2109,2028,1186,468,3469,2345,166,1348,1234,1384
Gravitation 3,0,3600,336,10,8.263528029,9,2.000980569,905,53,1,0,2109,2028,1186,468,3469,2345,166,1348,1234,1384
Spiders,0,3600,336,10,8.263528029,10,2.331003363,786,42,2,0,2413,1415,919,3562,160,1200,3054,3186,1154,408
Dreyfus,0,3600,336,10,8.263528029,10,6.533328702,756,41,4,0,2413,1415,919,3562,160,1200,3054,3186,1154,408
Gravitation 2,0,3600,336,10,8.263528029,10,2.447826523,1167,69,5,0,2413,1415,919,3562,160,1200,3054,3186,1154,408
Gravitation 3,0,3600,336,10,8.263528029,10,2.508480504,1136,66,2,0,2413,1415,919,3562,160,1200,3054,3186,1154,408
Spiders,0,4900,485,6,15.57819804,1,1.503095268,665,41,3,0,2181,2377,992,154,3964,95,0,0,0,0
Dreyfus,0,4900,485,6,15.57819804,1,1.615449811,658,48,4,0,2181,2377,992,154,3964,95,0,0,0,0
Gravitation 2,0,4900,485,6,15.57819804,1,1.591995885,776,57,1,0,2181,2377,992,154,3964,95,0,0,0,0
Gravitation 3,0,4900,485,6,15.57819804,1,2.163176776,845,70,2,0,2181,2377,992,154,3964,95,0,0,0,0
Spiders,0,4900,485,6,15.57819804,2,1.19100142,579,38,0,0,1182,2969,4040,1378,4499,2485,0,0,0,0
Dreyfus,0,4900,485,6,15.57819804,2,1.280316135,549,37,1,0,1182,2969,4040,1378,4499,2485,0,0,0,0
Gravitation 2,0,4900,485,6,15.57819804,2,1.869541635,619,50,3,0,1182,2969,4040,1378,4499,2485,0,0,0,0
Gravitation 3,0,4900,485,6,15.57819804,2,1.324782036,647,49,3,0,1182,2969,4040,1378,4499,2485,0,0,0,0
Spiders,0,4900,485,6,15.57819804,3,1.335682779,548,36,0,0,3377,4197,3214,1147,2931,3751,0,0,0,0
Dreyfus,0,4900,485,6,15.57819804,3,1.42333321,548,39,2,0,3377,4197,3214,1147,2931,3751,0,0,0,0
Gravitation 2,0,4900,485,6,15.57819804,3,1.879821034,819,61,2,0,3377,4197,3214,1147,2931,3751,0,0,0,0
Gravitation 3,0,4900,485,6,15.57819804,3,1.697511312,874,61,1,0,3377,4197,3214,1147,2931,3751,0,0,0,0
Spiders,0,4900,485,6,15.57819804,4,1.535591827,588,31,2,0,4618,624,920,542,2106,3344,0,0,0,0
Dreyfus,0,4900,485,6,15.57819804,4,2.200516181,611,41,0,0,4618,624,920,542,2106,3344,0,0,0,0
Gravitation 2,0,4900,485,6,15.57819804,4,1.721296831,1134,90,2,0,4618,624,920,542,2106,3344,0,0,0,0
Gravitation 3,0,4900,485,6,15.57819804,4,1.784221833,969,75,2,0,4618,624,920,542,2106,3344,0,0,0,0
Spiders,0,4900,485,6,15.57819804,5,1.378900467,612,42,0,0,4173,1202,3656,322,2155,393,0,0,0,0
Dreyfus,0,4900,485,6,15.57819804,5,1.819221529,495,27,2,0,4173,1202,3656,322,2155,393,0,0,0,0
Gravitation 2,0,4900,485,6,15.57819804,5,1.504758367,691,59,1,0,4173,1202,3656,322,2155,393,0,0,0,0
Gravitation 3,0,4900,485,6,15.57819804,5,1.426651513,659,52,1,0,4173,1202,3656,322,2155,393,0,0,0,0
Spiders,0,4900,485,6,15.57819804,6,1.910081706,523,20,0,0,1117,3102,639,1828,327,1087,0,0,0,0
Dreyfus,0,4900,485,6,15.57819804,6,1.421711954,470,18,1,0,1117,3102,639,1828,327,1087,0,0,0,0
Gravitation 2,0,4900,485,6,15.57819804,6,1.646662235,755,60,1,0,1117,3102,639,1828,327,1087,0,0,0,0
Gravitation 3,0,4900,485,6,15.57819804,6,1.527809248,745,49,1,0,1117,3102,639,1828,327,1087,0,0,0,0
Spiders,0,4900,485,6,15.57819804,7,1.752713343,524,32,0,0,1001,877,4244,4732,3512,2699,0,0,0,0
Dreyfus,0,4900,485,6,15.57819804,7,1.491573577,571,35,1,0,1001,877,4244,4732,3512,2699,0,0,0,0
Gravitation 2,0,4900,485,6,15.57819804,7,1.447968634,625,37,1,0,1001,877,4244,4732,3512,2699,0,0,0,0
Gravitation 3,0,4900,485,6,15.57819804,7,1.457844595,804,54,0,0,1001,877,4244,4732,3512,2699,0,0,0,0
Spiders,0,4900,485,6,15.57819804,8,1.789664704,391,20,0,0,4255,4516,4821,3953,3863,2242,0,0,0,0
Dreyfus,0,4900,485,6,15.57819804,8,1.397326014,400,20,1,0,4255,4516,4821,3953,3863,2242,0,0,0,0
Gravitation 2,0,4900,485,6,15.57819804,8,1.496303522,526,30,1,0,4255,4516,4821,3953,3863,2242,0,0,0,0
Gravitation 3,0,4900,485,6,15.57819804,8,1.952795689,592,44,1,0,4255,4516,4821,3953,3863,2242,0,0,0,0
Spiders,0,4900,485,6,15.57819804,9,1.880305398,741,55,1,0,550,2726,4896,3615,3370,24,0,0,0,0
Dreyfus,0,4900,485,6,15.57819804,9,1.798949717,741,55,1,0,550,2726,4896,3615,3370,24,0,0,0,0
Gravitation 2,0,4900,485,6,15.57819804,9,1.857789408,1170,105,0,0,550,2726,4896,3615,3370,24,0,0,0,0
Gravitation 3,0,4900,485,6,15.57819804,9,2.299874231,1094,92,1,0,550,2726,4896,3615,3370,24,0,0,0,0
Spiders,0,4900,485,6,15.57819804,10,1.483559672,549,34,1,0,2194,3615,4504,1058,830,4035,0,0,0,0
Dreyfus,0,4900,485,6,15.57819804,10,1.529407608,604,41,0,0,2194,3615,4504,1058,830,4035,0,0,0,0
Gravitation 2,0,4900,485,6,15.57819804,10,2.009369885,840,69,1,0,2194,3615,4504,1058,830,4035,0,0,0,0
Gravitation 3,0,4900,485,6,15.57819804,10,1.611317918,918,76,1,0,2194,3615,4504,1058,830,4035,0,0,0,0
Spiders,0,4900,485,7,15.57819804,1,1.84024969,652,40,4,0,898,643,3771,1862,3437,1376,2948,0,0,0
Dreyfus,0,4900,485,7,15.57819804,1,2.462132415,624,38,3,0,898,643,3771,1862,3437,1376,2948,0,0,0
Gravitation 2,0,4900,485,7,15.57819804,1,1.882280748,915,76,1,0,898,643,3771,1862,3437,1376,2948,0,0,0
Gravitation 3,0,4900,485,7,15.57819804,1,1.951837225,913,66,3,0,898,643,3771,1862,3437,1376,2948,0,0,0
Spiders,0,4900,485,7,15.57819804,2,2.004051362,507,30,4,0,2256,1637,590,514,4003,3850,1029,0,0,0
Dreyfus,0,4900,485,7,15.57819804,2,1.646072472,463,27,2,0,2256,1637,590,514,4003,3850,1029,0,0,0
Gravitation 2,0,4900,485,7,15.57819804,2,1.725052522,636,47,5,0,2256,1637,590,514,4003,3850,1029,0,0,0
Gravitation 3,0,4900,485,7,15.57819804,2,1.654847463,558,42,2,0,2256,1637,590,514,4003,3850,1029,0,0,0
Spiders,0,4900,485,7,15.57819804,3,2.048670823,585,37,1,0,727,2441,3831,126,1576,1149,1685,0,0,0
Dreyfus,0,4900,485,7,15.57819804,3,1.736737246,624,50,1,0,727,2441,3831,126,1576,1149,1685,0,0,0
Gravitation 2,0,4900,485,7,15.57819804,3,1.655893956,884,68,2,0,727,2441,3831,126,1576,1149,1685,0,0,0
Gravitation 3,0,4900,485,7,15.57819804,3,2.157504553,781,63,0,0,727,2441,3831,126,1576,1149,1685,0,0,0
Spiders,0,4900,485,7,15.57819804,4,1.510884557,509,30,1,0,658,4599,1305,4727,4440,2605,1506,0,0,0
Dreyfus,0,4900,485,7,15.57819804,4,2.024794511,483,22,0,0,658,4599,1305,4727,4440,2605,1506,0,0,0
Gravitation 2,0,4900,485,7,15.57819804,4,1.630264146,696,45,0,0,658,4599,1305,4727,4440,2605,1506,0,0,0
Gravitation 3,0,4900,485,7,15.57819804,4,1.70639486,749,45,1,0,658,4599,1305,4727,4440,2605,1506,0,0,0
Spiders,0,4900,485,7,15.57819804,5,2.204802027,727,56,2,0,1076,3065,4439,2964,3364,409,4084,0,0,0
Dreyfus,0,4900,485,7,15.57819804,5,2.525876927,684,48,4,0,1076,3065,4439,2964,3364,409,4084,0,0,0
Gravitation 2,0,4900,485,7,15.57819804,5,2.231988748,1005,82,2,0,1076,3065,4439,2964,3364,409,4084,0,0,0
Gravitation 3,0,4900,485,7,15.57819804,5,2.702013878,948,82,2,0,1076,3065,4439,2964,3364,409,4084,0,0,0
Spiders,0,4900,485,7,15.57819804,6,1.742797907,558,44,2,0,2840,4081,4344,4497,2243,4045,3070,0,0,0
Dreyfus,0,4900,485,7,15.57819804,6,1.849923536,558,44,2,0,2840,4081,4344,4497,2243,4045,3070,0,0,0
Gravitation 2,0,4900,485,7,15.57819804,6,1.990823939,797,61,3,0,2840,4081,4344,4497,2243,4045,3070,0,0,0
Gravitation 3,0,4900,485,7,15.57819804,6,2.408882443,764,53,1,0,2840,4081,4344,4497,2243,4045,3070,0,0,0
Spiders,0,4900,485,7,15.57819804,7,2.098634072,540,25,2,0,2250,603,485,2256,1004,3538,4370,0,0,0
Dreyfus,0,4900,485,7,15.57819804,7,1.704202,546,31,2,0,2250,603,485,2256,1004,3538,4370,0,0,0
Gravitation 2,0,4900,485,7,15.57819804,7,2.101591965,708,44,2,0,2250,603,485,2256,1004,3538,4370,0,0,0
Gravitation 3,0,4900,485,7,15.57819804,7,1.690858914,701,47,3,0,2250,603,485,2256,1004,3538,4370,0,0,0
Spiders,0,4900,485,7,15.57819804,8,1.580227473,700,46,1,0,552,430,1816,620,1740,177,2388,0,0,0
Dreyfus,0,4900,485,7,15.57819804,8,2.09024594,463,17,2,0,552,430,1816,620,1740,177,2388,0,0,0
Gravitation 2,0,4900,485,7,15.57819804,8,1.707088443,787,59,1,0,552,430,1816,620,1740,177,2388,0,0,0
Gravitation 3,0,4900,485,7,15.57819804,8,2.151662981,724,51,2,0,552,430,1816,620,1740,177,2388,0,0,0
Spiders,0,4900,485,7,15.57819804,9,2.490975524,578,31,0,0,2455,654,3856,3600,4669,4685,796,0,0,0
Dreyfus,0,4900,485,7,15.57819804,9,1.948411943,588,33,1,0,2455,654,3856,3600,4669,4685,796,0,0,0
Gravitation 2,0,4900,485,7,15.57819804,9,1.922463171,795,53,3,0,2455,654,3856,3600,4669,4685,796,0,0,0
Gravitation 3,0,4900,485,7,15.57819804,9,2.26485085,1105,82,0,0,2455,654,3856,3600,4669,4685,796,0,0,0
Spiders,0,4900,485,7,15.57819804,10,1.578212648,678,34,0,0,4163,482,1477,1378,3959,2722,2614,0,0,0
Dreyfus,0,4900,485,7,15.57819804,10,1.751876069,558,27,2,0,4163,482,1477,1378,3959,2722,2614,0,0,0
Gravitation 2,0,4900,485,7,15.57819804,10,2.097287565,789,60,3,0,4163,482,1477,1378,3959,2722,2614,0,0,0
Gravitation 3,0,4900,485,7,15.57819804,10,1.621240855,758,55,3,0,4163,482,1477,1378,3959,2722,2614,0,0,0
Spiders,0,4900,485,8,15.57819804,1,1.95368507,664,34,2,0,3117,1334,908,425,2572,1828,2832,4739,0,0
Dreyfus,0,4900,485,8,15.57819804,1,2.590028035,685,40,2,0,3117,1334,908,425,2572,1828,2832,4739,0,0
Gravitation 2,0,4900,485,8,15.57819804,1,1.968177286,1071,86,1,0,3117,1334,908,425,2572,1828,2832,4739,0,0
Gravitation 3,0,4900,485,8,15.57819804,1,2.415157456,1021,74,1,0,3117,1334,908,425,2572,1828,2832,4739,0,0
Spiders,0,4900,485,8,15.57819804,2,2.163881018,915,76,1,0,210,1017,3368,4694,4456,185,4297,1931,0,0
Dreyfus,0,4900,485,8,15.57819804,2,2.48781157,822,64,1,0,210,1017,3368,4694,4456,185,4297,1931,0,0
Gravitation 2,0,4900,485,8,15.57819804,2,2.545389626,1134,88,4,0,210,1017,3368,4694,4456,185,4297,1931,0,0
Gravitation 3,0,4900,485,8,15.57819804,2,2.158949749,1216,96,2,0,210,1017,3368,4694,4456,185,4297,1931,0,0
Spiders,0,4900,485,8,15.57819804,3,2.332780941,577,24,3,0,4583,2719,52,3314,2606,886,4429,1938,0,0
Dreyfus,0,4900,485,8,15.57819804,3,2.372471895,577,32,2,0,4583,2719,52,3314,2606,886,4429,1938,0,0
Gravitation 2,0,4900,485,8,15.57819804,3,2.229717727,763,47,3,0,4583,2719,52,3314,2606,886,4429,1938,0,0
Gravitation 3,0,4900,485,8,15.57819804,3,2.658335511,780,48,3,0,4583,2719,52,3314,2606,886,4429,1938,0,0
Spiders,0,4900,485,8,15.57819804,4,1.973582655,670,30,5,0,4012,442,1,3172,3751,205,1699,662,0,0
Dreyfus,0,4900,485,8,15.57819804,4,2.261926906,616,28,3,0,4012,442,1,3172,3751,205,1699,662,0,0
Gravitation 2,0,4900,485,8,15.57819804,4,2.670605261,1002,66,2,0,4012,442,1,3172,3751,205,1699,662,0,0
Gravitation 3,0,4900,485,8,15.57819804,4,2.079904564,906,60,4,0,4012,442,1,3172,3751,205,1699,662,0,0
Spiders,0,4900,485,8,15.57819804,5,2.58648038,793,45,0,0,871,1675,3634,1487,1094,654,2175,4095,0,0
Dreyfus,0,4900,485,8,15.57819804,5,2.326445136,696,44,0,0,871,1675,3634,1487,1094,654,2175,4095,0,0
Gravitation 2,0,4900,485,8,15.57819804,5,1.980336899,874,65,0,0,871,1675,3634,1487,1094,654,2175,4095,0,0
Gravitation 3,0,4900,485,8,15.57819804,5,2.290816991,893,67,2,0,871,1675,3634,1487,1094,654,2175,4095,0,0
Spiders,0,4900,485,8,15.57819804,6,1.79718635,528,29,2,0,3506,4444,3226,1083,2804,3753,1976,4520,0,0
Dreyfus,0,4900,485,8,15.57819804,6,2.063538055,485,21,3,0,3506,4444,3226,1083,2804,3753,1976,4520,0,0
Gravitation 2,0,4900,485,8,15.57819804,6,2.349693394,771,55,2,0,3506,4444,3226,1083,2804,3753,1976,4520,0,0
Gravitation 3,0,4900,485,8,15.57819804,6,1.916999379,758,54,3,0,3506,4444,3226,1083,2804,3753,1976,4520,0,0
Spiders,0,4900,485,8,15.57819804,7,2.674221999,749,43,4,0,4143,593,2304,1709,1052,2968,4020,1698,0,0
Dreyfus,0,4900,485,8,15.57819804,7,2.457580504,686,43,3,0,4143,593,2304,1709,1052,2968,4020,1698,0,0
Gravitation 2,0,4900,485,8,15.57819804,7,2.066962943,1101,76,3,0,4143,593,2304,1709,1052,2968,4020,1698,0,0
Gravitation 3,0,4900,485,8,15.57819804,7,2.630820354,977,76,2,0,4143,593,2304,1709,1052,2968,4020,1698,0,0
Spiders,0,4900,485,8,15.57819804,8,2.097139927,648,42,0,0,2472,3934,64,4860,4730,1042,4809,3235,0,0
Dreyfus,0,4900,485,8,15.57819804,8,2.235240338,622,40,1,0,2472,3934,64,4860,4730,1042,4809,3235,0,0
Gravitation 2,0,4900,485,8,15.57819804,8,3.671622542,900,68,0,0,2472,3934,64,4860,4730,1042,4809,3235,0,0
Gravitation 3,0,4900,485,8,15.57819804,8,3.364360092,956,71,0,0,2472,3934,64,4860,4730,1042,4809,3235,0,0
Spiders,0,4900,485,8,15.57819804,9,2.565232735,642,40,2,0,4245,1946,198,1666,4555,2437,2467,4862,0,0
Dreyfus,0,4900,485,8,15.57819804,9,3.476931749,635,40,2,0,4245,1946,198,1666,4555,2437,2467,4862,0,0
Gravitation 2,0,4900,485,8,15.57819804,9,3.030058953,933,77,3,0,4245,1946,198,1666,4555,2437,2467,4862,0,0
