Algorithm,Strategy,POIs dist,Net size,Min cap,Max cap,Merge cells,Sample,Num queries,Num users,Prop POIs,Num POIs,Cost,WARL,MRL,Num it,Elapsed time,Alpha,Beta
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,4,8,0.25,2,315.0363773,0.015079238,0.333333333,0,17.53537485,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,4,8,0.25,2,315.0458873,0.015034722,0.333333333,3,22.06555353,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,4,8,0.25,2,339.1907117,0.016227997,0.6,0,7.676919263,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,4,8,0.25,2,339.0497985,0.016042684,0.4,3,13.31611409,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,4,8,0.25,2,382.0644729,0.018335877,0.4,0,13.07147803,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,4,8,0.25,2,381.0356269,0.01777587,0.25,8,48.19582293,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,4,8,0.25,2,369.2173802,0.017726267,0.6,0,12.18753385,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,4,8,0.25,2,368.0919464,0.017597553,0.4,4,23.83944849,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,4,8,0.25,2,333.0805338,0.016098392,0.4,0,10.52148932,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,4,8,0.25,2,332.0998614,0.015995625,0.4,6,25.54124605,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,4,8,0.25,2,351.0662291,0.016558176,0.4,0,6.382150803,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,4,8,0.25,2,350.0524231,0.016251018,0.4,5,12.16347349,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,4,8,0.25,2,317.088695,0.015199685,0.4,0,9.204968633,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,4,8,0.25,2,316.0443282,0.014974435,0.4,3,12.44216789,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,4,8,0.25,2,326.0562494,0.015717465,0.4,0,7.504601273,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,4,8,0.25,2,326.0615094,0.015717593,0.4,6,13.46390117,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,4,8,0.25,2,352.0941065,0.016996719,0.4,0,7.239401992,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,4,8,0.25,2,353.069686,0.016936432,0.4,3,12.20385582,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,4,8,0.25,2,365.1010495,0.017577457,0.4,0,11.03135071,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,4,8,0.25,2,364.0456174,0.017226038,0.4,5,28.70879066,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,4,16,0.25,4,519.3774431,0.024613731,0.6,0,12.57262637,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,4,16,0.25,4,519.2527701,0.024847248,0.6,3,19.70930345,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,4,16,0.25,4,528.4694878,0.025053928,0.6,0,12.47559502,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,4,16,0.25,4,528.2065476,0.025002671,0.6,3,22.76857444,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,4,16,0.25,4,535.3306989,0.025291005,0.6,0,10.31631383,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,4,16,0.25,4,495.0580283,0.023357245,0.333333333,8,41.33500197,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,4,16,0.25,4,500.2608271,0.024043549,0.6,0,10.14687519,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,4,16,0.25,4,509.1731623,0.024220467,0.4,4,19.75744549,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,4,16,0.25,4,568.3833205,0.026948387,0.6,0,18.00977928,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,4,16,0.25,4,564.1556587,0.026739927,0.4,6,46.58439838,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,4,16,0.25,4,502.1402651,0.023939891,0.4,0,11.29106486,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,4,16,0.25,4,505.1010785,0.02396978,0.4,5,25.46167237,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,4,16,0.25,4,497.1389706,0.023691621,0.4,0,11.29480478,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,4,16,0.25,4,498.0940573,0.023729014,0.4,3,17.31260431,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,4,16,0.25,4,505.1683196,0.024141229,0.5,0,19.68630537,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,4,16,0.25,4,506.1364,0.024132708,0.4,6,33.15253717,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,4,16,0.25,4,509.2313624,0.024160053,0.6,0,12.11496709,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,4,16,0.25,4,510.2568495,0.024160307,0.5,3,24.1845116,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,4,16,0.25,4,572.3171668,0.027171856,0.6,0,20.5538814,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,4,16,0.25,4,577.1301141,0.027121362,0.428571429,5,55.64339424,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,8,2,0.25,1,343.1563033,0.01625318,0.4,0,3.627199382,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,8,2,0.25,1,343.0975882,0.016275946,0.4,12,6.006106082,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,8,2,0.25,1,344.0370207,0.015995498,0.333333333,0,3.703652517,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,8,2,0.25,1,344.037349,0.015965736,0.4,10,6.479812981,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,8,2,0.25,1,350.0852092,0.016611086,0.4,0,3.687664909,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,8,2,0.25,1,350.0754688,0.016156517,0.428571429,6,5.290498387,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,8,2,0.25,1,375.0416824,0.018079467,0.333333333,0,3.462655317,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,8,2,0.25,1,375.039483,0.017562195,0.333333333,6,4.776598642,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,8,2,0.25,1,335.0796616,0.015795686,0.4,0,3.612736321,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,8,2,0.25,1,335.0809877,0.015758293,0.4,6,5.01255047,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,8,2,0.25,1,340.1184793,0.016472324,0.4,0,3.221491529,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,8,2,0.25,1,340.0353236,0.016342974,0.285714286,8,5.719996195,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,8,2,0.25,1,393.0566097,0.018934549,0.4,0,3.515932342,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,8,2,0.25,1,393.0390764,0.018951338,0.2,5,4.042739021,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,8,2,0.25,1,296.0440157,0.014123932,0.333333333,0,3.279968277,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,8,2,0.25,1,296.0505436,0.013874644,0.4,5,4.514039488,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,8,2,0.25,1,377.0984408,0.018146113,0.4,0,3.506653608,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,8,2,0.25,1,377.3013282,0.017793167,0.6,5,4.748022274,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,8,2,0.25,1,364.1204383,0.017213828,0.4,0,3.425975007,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,8,2,0.25,1,364.1139614,0.017054462,0.4,3,4.045622317,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,8,4,0.25,1,482.2243179,0.023131995,0.4,0,6.162243823,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,8,4,0.25,1,482.078288,0.022761116,0.4,12,13.16370876,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,8,4,0.25,1,542.2151594,0.025982524,0.4,0,6.967712927,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,8,4,0.25,1,542.1192997,0.025573235,0.4,10,15.84876473,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,8,4,0.25,1,514.0923248,0.024719806,0.4,0,6.11196931,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,8,4,0.25,1,513.0821117,0.024820793,0.4,6,12.00391203,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,8,4,0.25,1,451.1329308,0.021568096,0.4,0,5.346672525,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,8,4,0.25,1,451.0879174,0.021125483,0.4,6,10.10300046,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,8,4,0.25,1,483.2346663,0.023326084,0.4,0,5.029375354,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,8,4,0.25,1,482.0792764,0.022701847,0.4,6,9.572451102,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,8,4,0.25,1,507.269938,0.02435465,0.4,0,6.234923883,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,8,4,0.25,1,507.0755301,0.024020528,0.4,8,18.12246902,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,8,4,0.25,1,506.1356796,0.024517959,0.4,0,5.435700605,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,8,4,0.25,1,506.1045828,0.024200753,0.4,5,8.34187269,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,8,4,0.25,1,513.301936,0.024622761,0.6,0,5.40181635,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,8,4,0.25,1,513.0754884,0.024352488,0.4,5,10.67431861,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,8,4,0.25,1,501.2721905,0.024246159,0.4,0,4.846007756,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,8,4,0.25,1,502.1686767,0.023840685,0.4,5,8.179781242,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,8,4,0.25,1,597.2532307,0.028419439,0.5,0,6.625481799,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,8,4,0.25,1,597.2913158,0.02829683,0.5,3,8.663139524,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,8,8,0.25,2,653.2167623,0.031236009,0.4,0,25.14276934,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,8,8,0.25,2,653.1474102,0.030871108,0.4,8,58.21467331,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,8,8,0.25,2,645.4690598,0.030697751,0.6,0,10.74925549,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,8,8,0.25,2,644.2648212,0.030193961,0.6,5,25.86589674,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,8,8,0.25,2,747.3510754,0.035906339,0.6,0,28.84124661,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,8,8,0.25,2,746.1555872,0.035149064,0.4,6,72.33468261,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,8,8,0.25,2,686.4890946,0.032755393,0.6,0,15.74796385,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,8,8,0.25,2,686.1186373,0.032437551,0.4,6,43.26119448,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,8,8,0.25,2,662.3842402,0.031922441,0.6,0,16.11241973,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,8,8,0.25,2,662.2310155,0.031820182,0.4,6,40.90511296,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,8,8,0.25,2,719.386457,0.034163869,0.6,0,19.77778094,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,8,8,0.25,2,717.1610108,0.033242776,0.4,8,75.02601638,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,8,8,0.25,2,666.2958768,0.031725046,0.5,0,19.71856442,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,8,8,0.25,2,665.2200941,0.031515822,0.5,5,27.81447585,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,8,8,0.25,2,649.2308587,0.031040013,0.4,0,13.98937752,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,8,8,0.25,2,649.1325907,0.030519943,0.4,5,29.85662669,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,8,8,0.25,2,695.167589,0.033080866,0.4,0,12.85878403,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,8,8,0.25,2,695.1165413,0.032696123,0.4,5,24.18097854,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,8,8,0.25,2,720.3671047,0.034247049,0.6,0,15.67462455,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,8,8,0.25,2,719.2622472,0.03388838,0.5,3,24.34451005,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,8,16,0.25,4,1061.926883,0.050519689,0.6,0,22.61469984,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,8,16,0.25,4,1060.31208,0.049985882,0.428571429,12,67.33665915,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,8,16,0.25,4,1046.999049,0.049759234,0.6,0,32.13956984,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,8,16,0.25,4,1045.379981,0.049345747,0.428571429,10,56.29221834,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,8,16,0.25,4,1104.938059,0.052269663,0.6,0,26.07812058,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,8,16,0.25,4,1096.510654,0.051954747,0.6,6,72.78377096,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,8,16,0.25,4,1038.579628,0.049837073,0.6,0,23.98252298,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,8,16,0.25,4,1047.466679,0.049569597,0.5,6,53.57171093,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,8,16,0.25,4,1063.501409,0.050600071,0.8,0,25.57171804,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,8,16,0.25,4,1064.643338,0.050430657,0.6,6,64.96783688,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,8,16,0.25,4,1011.026506,0.048676231,0.6,0,18.93738661,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,8,16,0.25,4,1000.322726,0.047257708,0.4,8,69.12889446,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,8,16,0.25,4,960.970349,0.045834478,0.666666667,0,19.12656738,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,8,16,0.25,4,957.8322888,0.046000585,0.6,5,31.25555777,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,8,16,0.25,4,998.4333548,0.047328678,0.5,0,29.83225565,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,8,16,0.25,4,999.2311309,0.047307565,0.4,5,79.41528068,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,8,16,0.25,4,1001.924283,0.047672339,0.8,0,31.3147735,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,8,16,0.25,4,966.3286549,0.045435363,0.6,5,46.93517834,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,8,16,0.25,4,1033.760391,0.048833435,0.6,0,25.31477863,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,8,16,0.25,4,1025.50869,0.048321886,0.6,3,41.22783368,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,16,2,0.25,1,740.9063171,0.034564764,1.4,0,4.658883662,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,16,2,0.25,1,732.3622944,0.034484636,0.6,9,8.877199382,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,16,2,0.25,1,612.1529668,0.028855184,0.4,0,4.01047366,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,16,2,0.25,1,612.1031522,0.029051053,0.4,6,6.777533029,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,16,2,0.25,1,642.4061527,0.030932412,0.6,0,4.164491168,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,16,2,0.25,1,642.1444936,0.030273835,0.4,14,9.062897618,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,16,2,0.25,1,673.4781429,0.032221968,0.6,0,4.42133189,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,16,2,0.25,1,673.0967485,0.031958817,0.4,10,7.826290101,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,16,2,0.25,1,616.13565,0.029307972,0.4,0,4.313890034,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,16,2,0.25,1,616.0743719,0.028912673,0.4,18,9.584857485,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,16,2,0.25,1,604.529386,0.029096078,0.6,0,4.213204422,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,16,2,0.25,1,604.1093359,0.028820716,0.4,11,7.945803194,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,16,2,0.25,1,735.3892195,0.035392628,0.4,0,4.467785957,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,16,2,0.25,1,735.1004261,0.034747533,0.4,15,9.951328985,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,16,2,0.25,1,586.1428541,0.028001501,0.4,0,4.185467304,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,16,2,0.25,1,586.0918891,0.027755647,0.4,12,7.707479279,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,16,2,0.25,1,644.2856494,0.030752315,0.4,0,4.243238229,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,16,2,0.25,1,644.29007,0.029935134,0.5,6,7.149362548,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,16,2,0.25,1,698.2493528,0.033167735,0.4,0,4.17134768,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,16,2,0.25,1,698.0777798,0.032915013,0.4,9,7.303473614,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,16,4,0.25,1,968.3487184,0.046185389,0.8,0,11.74492936,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,16,4,0.25,1,965.3507442,0.045293549,0.4,9,31.43006586,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,16,4,0.25,1,1018.371905,0.04853429,1,0,9.83840555,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,16,4,0.25,1,1016.373098,0.047861594,0.6,17,36.11939822,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,16,4,0.25,1,987.5405613,0.047281746,0.6,0,10.86785196,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,16,4,0.25,1,987.2979831,0.046793727,0.4,14,31.3918764,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,16,4,0.25,1,997.5720711,0.047523275,0.6,0,9.319233053,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,16,4,0.25,1,998.4320831,0.047177961,0.6,10,24.04163015,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,16,4,0.25,1,965.1764569,0.046222019,0.6,0,8.631062067,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,16,4,0.25,1,963.2729471,0.045069317,0.4,18,24.62889012,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,16,4,0.25,1,991.1414963,0.047474054,0.6,0,8.812198111,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,16,4,0.25,1,990.2363734,0.047047212,0.4,11,25.19661244,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,16,4,0.25,1,987.2423215,0.047598062,0.6,0,9.029504045,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,16,4,0.25,1,986.5130019,0.04615728,0.6,15,24.6590238,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,16,4,0.25,1,985.6211075,0.047552401,0.8,0,9.215093723,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,16,4,0.25,1,984.3002643,0.046938594,0.4,12,21.99540307,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,16,4,0.25,1,989.2095587,0.047448489,0.6,0,8.737560852,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,16,4,0.25,1,988.4132292,0.046299476,0.5,6,17.5837877,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,16,4,0.25,1,1153.121792,0.054907153,0.666666667,0,10.39275394,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,16,4,0.25,1,1153.589295,0.055028363,0.5,9,22.34854288,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,16,8,0.25,2,1326.492147,0.063768315,0.6,0,35.62592787,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,16,8,0.25,2,1325.751448,0.062909799,0.666666667,9,106.2109721,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,16,8,0.25,2,1274.936767,0.060539657,0.8,0,21.32892194,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,16,8,0.25,2,1273.807456,0.0599593,0.6,17,93.68237439,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,16,8,0.25,2,1431.248746,0.068296449,0.6,0,47.83792632,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,16,8,0.25,2,1431.656671,0.067760735,0.6,14,161.6845112,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,16,8,0.25,2,1348.538222,0.064500025,0.8,0,29.63031677,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,16,8,0.25,2,1346.945315,0.063632733,0.6,10,99.13644811,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,16,8,0.25,2,1309.303599,0.062426231,0.8,0,27.19088809,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,16,8,0.25,2,1307.783688,0.062077228,0.6,18,95.15884498,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,16,8,0.25,2,1414.062178,0.066799705,0.8,0,49.16812174,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,16,8,0.25,2,1411.673156,0.066070665,0.5,11,151.2861257,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,16,8,0.25,2,1318.858881,0.06258954,0.8,0,33.06078449,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,16,8,0.25,2,1317.571182,0.061706731,0.5,15,99.39063766,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,16,8,0.25,2,1412.869675,0.066680912,0.6,0,45.26086131,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,16,8,0.25,2,1410.990908,0.066308252,0.6,12,147.1515799,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,16,8,0.25,2,1404.13773,0.066175468,0.6,0,33.24293348,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,16,8,0.25,2,1401.544665,0.065673458,0.6,6,79.58921835,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,16,8,0.25,2,1339.569564,0.063802528,0.8,0,24.05643862,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,16,8,0.25,2,1339.568531,0.063211996,0.6,9,57.82536124,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,16,16,0.25,4,2083.780393,0.098603607,1,0,33.0155964,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,16,16,0.25,4,2091.190687,0.097837683,0.666666667,9,97.65399817,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,16,16,0.25,4,2086.139657,0.099116428,1,0,38.47507789,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,16,16,0.25,4,2086.962088,0.098244048,0.6,17,153.6021612,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,16,16,0.25,4,2068.965107,0.098214794,0.8,0,45.34552773,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,16,16,0.25,4,2081.394187,0.097828017,0.6,14,159.1061206,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,16,16,0.25,4,2050.387349,0.098022487,0.666666667,0,61.42655569,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,16,16,0.25,4,2080.875141,0.097476089,0.6,10,135.3057608,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,16,16,0.25,4,2072.373318,0.097748652,1.4,0,44.80548134,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,16,16,0.25,4,2042.152662,0.095369353,0.666666667,18,155.4768053,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,16,16,0.25,4,2047.304817,0.097672975,0.8,0,36.88305243,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,16,16,0.25,4,2018.743116,0.094809982,0.666666667,11,124.9502134,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,16,16,0.25,4,1981.659872,0.094433633,1,0,37.38410919,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,16,16,0.25,4,1959.343433,0.092023555,0.6,15,120.7299776,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,16,16,0.25,4,2029.168922,0.096023097,0.8,0,50.09558418,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,16,16,0.25,4,2000.536559,0.09414479,0.6,12,164.9061859,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,16,16,0.25,4,2115.466897,0.100020732,1,0,48.57236268,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,16,16,0.25,4,2074.312904,0.096763965,0.8,6,118.9967658,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,16,16,0.25,4,2130.527392,0.101172416,0.8,0,47.41255805,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,16,16,0.25,4,2122.776639,0.099567053,0.666666667,9,131.6533476,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,32,2,0.25,1,1402.922761,0.06599537,1.4,0,6.871645168,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,32,2,0.25,1,1391.222798,0.065210114,0.6,12,17.74275505,0.15,4
