Algorithm,Strategy,POIs dist,Net size,Min cap,Max cap,Merge cells,Sample,Num queries,Num users,Prop POIs,Num POIs,Cost,WARL,MRL,Num it,Elapsed time,Alpha,Beta
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,32,2,0.5,1,1365.385653,0.056617602,0.6,0,7.051716161,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,32,2,0.5,1,1364.627522,0.056259448,0.6,9,15.85556519,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,32,2,0.5,1,1404.965708,0.05795068,0.6,0,7.100789827,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,32,2,0.5,1,1404.363725,0.056826232,0.4,18,20.06160085,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,32,2,0.5,1,1147.675409,0.047323077,0.6,0,6.192728046,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,32,2,0.5,1,1147.191368,0.046862421,0.4,13,15.641229,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,32,2,0.5,1,1324.339537,0.054838919,0.6,0,6.494020635,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,32,2,0.5,1,1324.345319,0.05354605,0.4,14,15.33077058,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,32,2,0.5,1,1337.086095,0.055132583,0.6,0,6.56817945,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,32,2,0.5,1,1336.630813,0.054283781,0.571428571,11,14.05356441,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,32,2,0.5,1,1356.143292,0.056046204,0.8,0,6.611072425,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,32,2,0.5,1,1354.377681,0.055025906,0.4,15,17.64940637,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,32,2,0.5,1,1252.842045,0.051792416,0.833333333,0,6.411172456,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,32,2,0.5,1,1250.373226,0.050757176,0.5,13,17.31847038,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,32,2,0.5,1,1268.408273,0.051873165,0.428571429,0,6.878358385,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,32,2,0.5,1,1268.219574,0.051650583,0.4,24,17.93255124,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,32,2,0.5,1,1422.237737,0.058490547,0.8,0,7.017134373,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,32,2,0.5,1,1419.796787,0.057564182,0.6,22,21.31767495,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,32,4,0.5,2,1846.685085,0.075940648,1,0,11.63160209,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,32,4,0.5,2,1843.101048,0.074985388,0.6,12,35.51543929,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,32,4,0.5,2,1820.848339,0.074618336,0.6,0,13.39439415,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,32,4,0.5,2,1816.081649,0.073870388,0.6,9,33.73599762,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,32,4,0.5,2,1829.838687,0.07493606,0.833333333,0,14.69558608,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,32,4,0.5,2,1827.091248,0.074255458,0.6,16,45.43976343,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,32,4,0.5,2,1931.590225,0.079065153,0.6,0,15.55311241,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,32,4,0.5,2,1918.816854,0.077956745,0.6,13,51.24559374,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,32,4,0.5,2,1750.764897,0.072246392,0.6,0,13.34052736,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,32,4,0.5,2,1749.090326,0.072054681,0.6,12,39.34503982,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,32,4,0.5,2,1695.229084,0.070011118,0.8,0,12.62731781,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,32,4,0.5,2,1688.945495,0.069090356,0.6,11,35.48139516,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,32,4,0.5,2,1801.830159,0.073704385,0.714285714,0,12.19267199,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,32,4,0.5,2,1802.782547,0.073037516,0.6,15,42.83762314,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,32,4,0.5,2,1933.644404,0.07942913,0.6,0,14.49633509,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,32,4,0.5,2,1930.925741,0.078608562,0.6,13,44.55111297,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,32,4,0.5,2,1761.682617,0.072217608,0.6,0,14.46141105,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,32,4,0.5,2,1763.114418,0.071543488,0.6,24,44.68529045,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,32,4,0.5,2,1777.059649,0.072964347,0.6,0,13.25021554,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,32,4,0.5,2,1776.204467,0.072302752,0.6,22,44.21117222,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,32,8,0.5,4,2394.786582,0.097661125,0.8,0,32.87510757,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,32,8,0.5,4,2391.738403,0.097300774,0.6,12,103.9196487,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,32,8,0.5,4,2499.346544,0.102877314,0.8,0,52.36505946,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,32,8,0.5,4,2495.957411,0.102192647,0.6,9,113.1017017,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,32,8,0.5,4,2443.028911,0.100741686,1,0,47.2930343,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,32,8,0.5,4,2439.935473,0.099485292,0.6,18,174.1672324,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,32,8,0.5,4,2494.135607,0.102931586,0.8,0,42.66053216,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,32,8,0.5,4,2494.07543,0.101469089,0.6,13,136.5519317,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,32,8,0.5,4,2487.840522,0.102336348,0.833333333,0,43.22485485,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,32,8,0.5,4,2484.601259,0.101091709,0.8,14,142.4335914,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,32,8,0.5,4,2532.562184,0.103615374,1,0,39.11547869,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,32,8,0.5,4,2524.854453,0.102545088,0.8,11,97.86616083,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,32,8,0.5,4,2553.777014,0.105128408,0.8,0,36.84528654,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,32,8,0.5,4,2547.262499,0.103495953,0.6,15,148.3161038,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,32,8,0.5,4,2521.057514,0.103759404,1,0,37.61703995,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,32,8,0.5,4,2514.999609,0.102217366,0.6,13,119.3348224,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,32,8,0.5,4,2431.373837,0.100003735,0.833333333,0,35.28840973,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,32,8,0.5,4,2436.87886,0.098860281,0.6,24,135.726619,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,32,8,0.5,4,2477.504848,0.102351729,0.8,0,45.89492747,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,32,8,0.5,4,2478.155447,0.101020408,0.666666667,22,156.5462934,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,32,16,0.5,8,3585.309114,0.147301433,1,0,49.09692833,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,32,16,0.5,8,3557.218806,0.144572984,0.8,12,167.1954712,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,32,16,0.5,8,3578.26387,0.146728058,1,0,48.51277035,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,32,16,0.5,8,3640.926368,0.147173004,0.6,9,151.0493539,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,32,16,0.5,8,3501.777269,0.142396926,1,0,48.52983169,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,32,16,0.5,8,3475.846617,0.141422221,0.666666667,18,171.5079729,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,32,16,0.5,8,3700.303062,0.151348789,1,0,51.22754906,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,32,16,0.5,8,3688.360719,0.14958307,0.6,13,186.7573413,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,32,16,0.5,8,3380.24508,0.138463279,1,0,47.62746387,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,32,16,0.5,8,3388.091479,0.137461658,0.666666667,14,148.0859229,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,32,16,0.5,8,3584.700899,0.147180145,1,0,49.3453493,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,32,16,0.5,8,3582.030264,0.145527255,0.8,11,124.6561626,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,32,16,0.5,8,3614.141519,0.147642778,1,0,49.17286157,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,32,16,0.5,8,3589.438971,0.146085359,0.714285714,15,179.0205948,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,32,16,0.5,8,3719.880775,0.152394466,1.2,0,52.17393057,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,32,16,0.5,8,3668.76726,0.148544864,0.833333333,13,203.2137784,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,32,16,0.5,8,3453.758234,0.141842997,0.8,0,55.49093957,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,32,16,0.5,8,3413.564494,0.138355064,0.8,24,241.1489263,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,32,16,0.5,8,3559.394168,0.145150205,1.2,0,66.3392977,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,32,16,0.5,8,3527.881075,0.142967336,0.6,22,218.2758411,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,64,2,0.5,1,2625.679198,0.106953893,1.4,0,10.64713494,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,64,2,0.5,1,2603.992742,0.105610487,0.666666667,47,42.09966122,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,64,2,0.5,1,2825.559644,0.116909794,0.8,0,12.11135389,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,64,2,0.5,1,2823.78261,0.114844368,0.666666667,28,42.64345463,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,64,2,0.5,1,2708.261311,0.111616481,0.8,0,11.72648874,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,64,2,0.5,1,2705.512204,0.110373271,0.6,15,35.177948,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,64,2,0.5,1,2521.370733,0.103681511,0.8,0,11.09852867,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,64,2,0.5,1,2515.692699,0.101721554,0.5,22,36.1599345,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,64,2,0.5,1,2663.923074,0.10986823,0.833333333,0,11.02629113,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,64,2,0.5,1,2661.824099,0.107983639,0.8,31,38.6035322,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,64,2,0.5,1,2712.114254,0.111658119,0.8,0,11.1634202,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,64,2,0.5,1,2707.516325,0.10942713,0.6,19,33.7299468,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,64,2,0.5,1,2726.051264,0.112456055,1,0,11.66272582,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,64,2,0.5,1,2723.305675,0.109856145,0.5,34,41.0046218,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,64,2,0.5,1,2562.977322,0.106109925,0.833333333,0,10.7422545,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,64,2,0.5,1,2562.141884,0.104091191,0.6,30,39.19043609,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,64,2,0.5,1,2603.987966,0.106480493,0.8,0,11.45984347,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,64,2,0.5,1,2601.574199,0.105156423,0.6,14,31.22472774,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,64,2,0.5,1,2908.593222,0.119140014,1.2,0,11.53743113,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,64,2,0.5,1,2898.160144,0.117605996,0.666666667,42,44.56832235,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,64,4,0.5,2,3677.456954,0.151012608,1.2,0,23.13104036,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,64,4,0.5,2,3667.692505,0.148699441,0.666666667,47,103.2708131,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,64,4,0.5,2,3517.667799,0.144751951,1,0,36.83439286,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,64,4,0.5,2,3508.421454,0.142346609,0.666666667,28,88.39961598,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,64,4,0.5,2,3631.399764,0.149104506,1,0,23.88907877,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,64,4,0.5,2,3613.948438,0.147018097,0.8,15,74.97165101,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,64,4,0.5,2,3775.341865,0.154528226,1,0,24.46830151,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,64,4,0.5,2,3748.245884,0.151520505,0.6,22,89.39794577,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,64,4,0.5,2,3512.477304,0.143935778,1,0,23.93769609,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,64,4,0.5,2,3501.687493,0.142526345,0.6,31,90.49378378,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,64,4,0.5,2,3519.769808,0.143817895,1.4,0,21.60859612,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,64,4,0.5,2,3488.908695,0.141690177,0.8,19,76.06713611,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,64,4,0.5,2,3544.663646,0.145255563,0.8,0,22.98814233,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,64,4,0.5,2,3541.25138,0.143139381,0.666666667,34,96.08651072,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,64,4,0.5,2,3718.640483,0.152574421,1,0,24.29534401,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,64,4,0.5,2,3710.272536,0.150237194,0.714285714,30,98.45042618,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,64,4,0.5,2,3626.27114,0.148464774,1,0,25.53979335,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,64,4,0.5,2,3615.019976,0.145931111,0.6,14,79.41979432,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,64,4,0.5,2,3550.205521,0.145388168,1,0,25.6294787,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,64,4,0.5,2,3553.723664,0.143960498,0.666666667,42,104.8551854,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,64,8,0.5,4,4900.943221,0.199374769,1.166666667,0,64.25518038,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,64,8,0.5,4,4884.482905,0.197045343,0.8,47,301.1467465,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,64,8,0.5,4,4917.029464,0.200260815,1.2,0,77.5118182,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,64,8,0.5,4,4900.593917,0.198064432,0.857142857,28,365.6828761,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,64,8,0.5,4,4998.728649,0.205658058,1,0,109.7957794,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,64,8,0.5,4,4972.920884,0.201633444,0.833333333,15,351.7645523,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,64,8,0.5,4,5040.107764,0.206551245,1,0,107.3728559,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,64,8,0.5,4,5017.218301,0.203553301,0.8,22,360.561953,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,64,8,0.5,4,5024.472753,0.206406775,1,0,95.23417819,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,64,8,0.5,4,5002.804385,0.202654731,0.8,31,405.7500103,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,64,8,0.5,4,4966.833095,0.202387874,1.2,0,95.68104841,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,64,8,0.5,4,4947.376794,0.200440441,0.8,19,322.5250026,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,64,8,0.5,4,4925.860569,0.201472934,1.2,0,69.32249255,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,64,8,0.5,4,4904.249757,0.199008376,0.8,34,302.1528964,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,64,8,0.5,4,5063.747245,0.207192186,1.4,0,66.43117434,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,64,8,0.5,4,5037.825095,0.204096244,0.8,30,296.4122869,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,64,8,0.5,4,4855.599198,0.19897322,1.2,0,66.46296402,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,64,8,0.5,4,4838.045228,0.196279158,0.8,14,233.2651045,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,64,8,0.5,4,4828.338422,0.197185967,1.166666667,0,84.12316261,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,64,8,0.5,4,4827.764281,0.195305991,0.833333333,42,325.9570115,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,64,16,0.5,8,7294.718936,0.295408273,1.4,0,105.8374396,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,64,16,0.5,8,7334.766404,0.292050308,1,47,488.9482392,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,64,16,0.5,8,7365.123173,0.297591362,1.4,0,101.4206944,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,64,16,0.5,8,7391.332211,0.295892769,1.2,28,401.5695121,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,64,16,0.5,8,7138.329643,0.28786123,1.4,0,100.4427624,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,64,16,0.5,8,7035.277484,0.283772786,1,15,338.942419,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,64,16,0.5,8,7391.722788,0.297404155,1.4,0,101.2997475,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,64,16,0.5,8,7317.641748,0.293745496,1,22,397.6341029,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,64,16,0.5,8,7090.989933,0.285945218,1.6,0,105.7693671,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,64,16,0.5,8,7081.461967,0.284776055,1,31,450.9530841,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,64,16,0.5,8,7252.442392,0.293378443,1.6,0,103.3910904,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,64,16,0.5,8,7124.658778,0.286226028,1,19,420.1422573,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,64,16,0.5,8,7262.864808,0.292429885,1.4,0,143.6003489,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,64,16,0.5,8,7226.17068,0.289935554,1.2,34,581.0420529,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,64,16,0.5,8,7392.823364,0.298969704,1.4,0,111.3966293,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,64,16,0.5,8,7413.797445,0.297683318,1.2,30,484.9150628,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,64,16,0.5,8,7216.562605,0.292850771,1.4,0,115.0862352,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,64,16,0.5,8,7148.239461,0.287545044,0.857142857,14,404.1517942,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,64,16,0.5,8,7188.653241,0.290766559,1.4,0,117.4957801,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,64,16,0.5,8,7100.163098,0.285394035,1,28,462.7541043,0.15,4
